person_id,income_regularity,gig_income_consistency,late_bill_payment_rate,avg_days_late,spending_volatility,spending_to_income_ratio,income_month_count,gig_income_month_count,has_income,has_gig_income,has_income_observations,has_gig_income_observations,is_thin_data,avg_monthly_upi_count,avg_monthly_upi_volume,upi_failed_rate,p2p_to_p2m_ratio,gst_on_time_rate,gst_avg_days_late,gst_turnover_trend,has_gst_data,psychometric_discipline_score,psychometric_score_variance,avg_response_time_seconds,geo_economic_index
USR_4F8A5F1F,0.6428360338087002,0.6428360338087002,0.027586206896551724,4.140452176670428,0.3353619449335535,0.9414940108987153,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.25,1282.6716666666666,0.06666666666666667,0.15384615384615385,0.7,0.0,0.0,0.0,0.7,1.288888888888889,17.463,0.44840823535240476
USR_4F96FB57,0.5802916519045034,0.5802916519045034,0.024193548387096774,3.9001178503353646,0.5176258133314208,1.3102761078509895,9.0,9.0,1.0,1.0,1.0,1.0,0.0,7.5,7630.9975,0.06666666666666667,0.34328358208955223,1.0,0.0,1.0,1.0,0.525,1.4333333333333333,28.973000000000003,0.3369924987178994
USR_4F9732C5,0.3936198418205072,0.3936198418205072,0.06493506493506493,4.717412038689519,1.204174792431334,2.519612782344452,4.0,4.0,1.0,1.0,1.0,1.0,0.0,7.166666666666667,8219.7175,0.046511627906976744,0.6538461538461539,0.7,0.0,0.0,0.0,0.625,1.3888888888888888,16.482,0.5808539506441388
USR_4F9F3220,0.5149539770313334,0.5149539770313334,0.023255813953488372,1.2316835044895462,0.918968261195845,0.2698658126800128,7.0,7.0,1.0,1.0,1.0,1.0,0.0,7.166666666666667,6844.69,0.05813953488372093,0.4576271186440678,0.7,0.0,0.0,0.0,0.975,0.09999999999999999,7.586,0.45369814437082673
USR_4FA91FFB,0.3602881409702828,0.3602881409702828,0.06060606060606061,2.9657232149730888,1.8167398716223027,0.9894718775175867,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.583333333333333,4551.235833333333,0.07272727272727272,0.41025641025641024,1.0,0.0,-0.2767953909141893,1.0,0.8,1.511111111111111,8.591,0.5665921045692256
USR_4FAE5C91,0.10129898714923075,0.04564949357461537,0.08333333333333333,5.036028453687945,1.8482112903438517,0.6370583761334955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,642.4125,0.125,1.6666666666666667,0.7,0.0,0.0,0.0,0.775,0.9888888888888889,16.599,0.45221562226156653
USR_4FAED723,0.4439092306214256,0.4439092306214256,0.03333333333333333,0.48731992740427993,1.1099281890585806,0.18180952537184492,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.666666666666667,5944.919999999999,0.04411764705882353,0.5111111111111111,1.0,0.0,-0.6663050382240341,1.0,0.825,1.1222222222222222,8.218,0.4923538819297422
USR_4FC1E7C0,0.47289576559455004,0.47289576559455004,0.03389830508474576,2.63734160972684,1.1601408385921042,0.8398331433514783,6.0,6.0,1.0,1.0,1.0,1.0,0.0,6.166666666666667,5998.531666666666,0.02702702702702703,0.32142857142857145,0.7,0.0,0.0,0.0,0.675,1.3444444444444443,19.105000000000004,0.2943020373411159
USR_4FC2E8D9,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,5.583333333333333,6268.537499999999,0.04477611940298507,0.28846153846153844,0.7,0.0,0.0,0.0,0.7,1.288888888888889,16.753999999999998,0.3875832765702471
USR_4FC5219A,0.3734350989969588,0.3734350989969588,0.010638297872340425,7.422316113333347,1.146940670895895,2.4302199075370168,4.0,4.0,1.0,1.0,1.0,1.0,0.0,6.583333333333333,7270.929999999999,0.0379746835443038,0.46296296296296297,1.0,0.0,-0.41119282018109843,1.0,0.55,1.5111111111111108,16.648000000000003,0.8274972472827815
USR_4FC5626B,0.572662613306125,0.572662613306125,0.017094017094017096,0.8152707935828952,0.667946741994306,0.20285821142636087,9.0,9.0,1.0,1.0,1.0,1.0,0.0,8.333333333333334,8707.5875,0.08,0.5384615384615384,0.7,0.0,0.0,0.0,0.8,0.8444444444444444,16.550000000000004,0.31497236941954704
USR_4FCF51EB,0.3034659750786781,0.3034659750786781,0.020833333333333332,1.93163062803505,1.7499302679549706,0.5348503134146392,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0833333333333333,1459.7916666666667,0.07692307692307693,2.25,0.7,0.0,0.0,0.0,0.975,0.09999999999999999,9.161999999999999,0.36449764737016016
USR_4FD3EE3B,0.4013910381669763,0.3513910381669763,0.023255813953488372,0.2611368636322435,1.844686702953127,1.0312584752824006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.5,0.8888888888888888,20.347,0.48044211880266136
USR_4FD48894,0.36314119517148347,0.36314119517148347,0.0,0.0,1.3605285863628807,0.21527169426920517,4.0,4.0,1.0,1.0,1.0,1.0,0.0,3.4166666666666665,3339.5750000000007,0.0975609756097561,0.36666666666666664,0.7,0.0,0.0,0.0,0.625,0.2777777777777778,19.368000000000002,0.39733371293471836
USR_4FD8EC4D,0.47888639055579435,0.42888639055579436,0.023809523809523808,1.4630524876133904,1.9251191081945938,0.3832360906975122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,271.9025,0.0,0.3333333333333333,0.7,0.0,0.0,0.0,0.7,1.0666666666666669,17.755000000000003,0.3772186882873299
USR_4FE39C87,0.4504656349022197,0.4504656349022197,0.03409090909090909,3.481894116654336,0.967562611928161,1.3210493225630375,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.25,1225.4891666666665,0.06666666666666667,0.6666666666666666,1.0,0.0,1.0,1.0,0.625,0.2777777777777778,18.587999999999997,0.6321861755278709
USR_4FE8DF7B,0.10545177444479563,0.04772588722239782,0.06666666666666667,5.146743758901557,1.7599500505894088,0.7492580536964605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4086.766666666667,0.14583333333333334,0.6,0.7,0.0,0.0,0.0,0.725,1.2111111111111112,7.467000000000001,0.5693459250365944
USR_4FEE2931,0.09605170185988092,0.04302585092994046,0.2222222222222222,3.162959747579793,2.2360844098747727,0.7189669266551993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,72.55333333333334,0.0,1.0,0.7,0.0,0.0,0.0,0.725,1.2111111111111112,8.852,0.5748185719764345
USR_4FEF7D9C,0.5220494628545086,0.5220494628545086,0.037383177570093455,3.7028139232394883,0.7314897775505659,1.0942305252585325,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.7667430156530181,1.0,0.625,1.6111111111111112,19.307,0.38916889368442453
USR_4FF3A20D,0.5048588167919817,0.5048588167919817,0.04054054054054054,4.580569260193205,0.7325674683792665,0.6408982834838349,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,888.7958333333335,0.08333333333333333,0.3333333333333333,0.7,0.0,0.0,0.0,0.575,0.6777777777777777,16.797,0.6707903141912859
USR_4FF7FCA2,0.5317131095669999,0.5317131095669999,0.038461538461538464,3.7708439590970153,0.6996980648402154,1.1456974908348125,8.0,8.0,1.0,1.0,1.0,1.0,0.0,4.083333333333333,4254.395833333333,0.02040816326530612,0.4,0.7,0.0,0.0,0.0,0.375,0.9444444444444444,18.008999999999997,0.3855643035895627
USR_4FFA34E6,0.5005834708527975,0.5005834708527975,0.04716981132075472,4.520804771723122,0.7975813498614824,1.651002005031301,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.14418139269081615,1.0,0.675,1.3444444444444443,19.206,0.5752580345174273
USR_4FFAF510,0.36131516398313895,0.36131516398313895,0.0,0.0,1.4774437487387297,0.2639748678841423,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.1666666666666667,1069.6633333333332,0.0,0.4,0.7,0.0,0.0,0.0,0.775,0.5444444444444444,18.836000000000002,0.8916399684509093
USR_4FFD23DE,0.10545177444479563,0.04772588722239782,0.13333333333333333,3.0706591655665454,1.9874817966096825,0.6869424687345448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5676.079166666666,0.0,0.3333333333333333,0.7,0.0,0.0,0.0,0.75,1.5555555555555556,25.834999999999997,0.5229398846930776
USR_50032F0A,0.6597950260661853,0.6597950260661853,0.022222222222222223,4.67012517110969,0.5585531249678419,0.9509835521091266,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.55,0.6222222222222222,15.114,0.5380252969761532
USR_500ED3DC,0.2990383877116845,0.2990383877116845,0.0,0.0,2.24413677789191,0.19690970393782387,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,4057.5008333333335,0.041666666666666664,0.2972972972972973,0.7,0.0,0.0,0.0,0.725,0.7666666666666666,18.978,0.38084191326964073
USR_5014FCBC,0.09605170185988092,0.04302585092994046,0.0,0.0,2.236081711470714,0.46441243818393985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.75,7136.124166666668,0.08641975308641975,0.4727272727272727,0.7,0.0,0.0,0.0,0.7,1.2888888888888888,16.463,0.42802682974386796
USR_501D5E67,0.5200367646298237,0.5200367646298237,0.031446540880503145,5.970480477311543,0.6129068378074883,1.980312995698909,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.9,0.9333333333333333,7.347000000000001,0.70819505431397
USR_502BB21F,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,7.25,7243.4925,0.034482758620689655,0.3384615384615385,1.0,0.0,-0.8100343252877635,1.0,0.65,0.48888888888888893,17.417,0.4269059570838112
USR_502F3F84,0.39620791273293277,0.39620791273293277,0.04285714285714286,4.275253151115568,1.2070435444187064,1.3929393831675472,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.725,0.7666666666666666,18.8,0.5681466701115685
USR_5031DFAA,0.3871919026536301,0.3871919026536301,0.014492753623188406,1.6332381606234119,1.2207029455432643,0.29757624697604806,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,230.78166666666667,0.0,0.0,0.7,0.0,0.0,0.0,0.75,1.1111111111111112,16.971999999999998,0.2862815253671392
USR_50333C4F,0.3569209464188255,0.3569209464188255,0.021739130434782608,1.3580225506315584,1.7300146058114196,0.28045675259039105,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,666.6725,0.2,0.25,0.7,0.0,0.0,0.0,0.75,0.6666666666666666,17.182,0.33494661146782106
USR_5034AAEF,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,8.166666666666666,8024.371666666667,0.07142857142857142,0.5076923076923077,1.0,0.0,-0.4737527713827181,1.0,0.6,0.7111111111111111,19.314,0.3655553667266254
USR_503554F4,0.2915017154457447,0.2915017154457447,0.03571428571428571,4.687128598389861,1.4714855921841055,1.589352762673428,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.3333333333333335,2939.633333333333,0.025,0.42857142857142855,1.0,0.0,1.0,1.0,0.95,0.17777777777777776,9.020000000000001,0.44336282739424354
USR_504208F8,0.09158883083359672,0.04079441541679836,0.2857142857142857,1.9842875766305283,2.3964158865626164,0.5077922120860014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,212.7966666666667,0.0,0.0,0.7,0.0,0.0,0.0,0.4,0.7111111111111111,20.905,0.6637365763483782
USR_5046DF76,0.6875813662867396,0.6875813662867396,0.03468208092485549,4.463407166861552,0.3125298966293964,1.095777268568016,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,312.90833333333336,0.0,0.3333333333333333,0.7,0.0,0.0,0.0,0.7,0.6222222222222222,17.422000000000004,0.36822383913733814
USR_5048C820,0.6094961434879628,0.6094961434879628,0.022857142857142857,1.5939561086627472,0.39624877375055567,0.30985900954901974,10.0,10.0,1.0,1.0,1.0,1.0,0.0,4.916666666666667,4607.868333333334,0.0847457627118644,0.3111111111111111,0.7,0.0,0.0,0.0,0.4,0.9333333333333331,19.824,0.5634145877669798
USR_50501F97,0.30402404669656147,0.30402404669656147,0.05714285714285714,4.163187094521293,1.8880479822639276,1.3650010952421505,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.916666666666667,6002.5233333333335,0.07042253521126761,0.26785714285714285,0.7,0.0,0.0,0.0,0.725,0.9888888888888892,15.954000000000002,0.5216391870506657
USR_5069CF13,0.3873821561199768,0.3873821561199768,0.046511627906976744,2.6986470990614975,0.9454695299702752,1.7872068986931875,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.7,0.6222222222222222,22.775,0.37856301997538117
USR_506DB2B4,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,5.75,5417.04,0.014492753623188406,0.5,1.0,0.0,0.8827165662943661,1.0,0.675,0.8999999999999999,17.878,0.6840449061749765
USR_507118D7,0.4268908868156508,0.4268908868156508,0.02666666666666667,1.4866184375814515,0.9176699708304048,0.19253119941226812,5.0,5.0,1.0,1.0,1.0,1.0,0.0,3.8333333333333335,3754.816666666666,0.043478260869565216,0.35294117647058826,1.0,0.0,1.0,1.0,0.7,0.8444444444444444,19.08,0.5380564082014063
USR_507467CA,0.5081084665018395,0.5081084665018395,0.032,3.9076897830350363,0.446901974736898,1.23979710068149,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.75,1577.8791666666664,0.047619047619047616,0.75,0.7,0.0,0.0,0.0,0.7,1.5111111111111113,17.005,0.460573571790544
USR_50778629,0.6633935246653938,0.6633935246653938,0.04790419161676647,3.8077067178721418,0.28598882365309725,1.6859923951636937,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0833333333333333,991.8183333333333,0.0,0.4444444444444444,1.0,0.0,-0.175309297379218,1.0,0.425,0.4555555555555556,19.759999999999998,0.582976912008059
USR_5080924F,0.3090167902049742,0.3090167902049742,0.0625,4.358907963661681,1.8636513376474433,1.6333360887224597,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3136.7350000000006,0.05555555555555555,0.2857142857142857,0.7,0.0,0.0,0.0,0.65,1.1555555555555557,18.067,0.4841239795876476
USR_5098EE40,0.5500624087060711,0.5500624087060711,0.044444444444444446,5.176927199189286,0.7489298072559739,1.501258785068835,8.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,8308.005833333335,0.041666666666666664,0.45454545454545453,0.7,0.0,0.0,0.0,0.775,1.2111111111111112,8.760000000000002,0.39046989595402853
USR_509A0C6D,0.26855452243924155,0.26855452243924155,0.04878048780487805,1.037477214230609,1.7963140792364114,0.36557938540892165,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.166666666666667,5032.800833333334,0.03225806451612903,0.47619047619047616,0.7,0.0,0.0,0.0,0.75,0.8888888888888888,18.521000000000004,0.5069187668931148
USR_509CD560,0.43476128917181955,0.43476128917181955,0.011494252873563218,6.689047354125078,1.088497170503767,1.00033129406342,5.0,5.0,1.0,1.0,1.0,1.0,0.0,5.916666666666667,6659.923333333332,0.07042253521126761,0.5434782608695652,0.7,0.0,0.0,0.0,0.4,0.48888888888888893,23.627,0.39838421761285137
USR_50A80DFC,0.437095336463906,0.437095336463906,0.0594059405940594,3.427491766027015,0.8050254868194128,1.5632455848583509,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.9166666666666666,1164.77,0.0,0.2222222222222222,0.7,0.0,0.0,0.0,0.9,0.9333333333333333,8.017,0.4593834639240263
USR_50AB47F6,0.53819937853389,0.53819937853389,0.025423728813559324,3.786383327627418,0.6804237263032007,1.1994050532076401,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,299.3233333333333,0.0,0.3333333333333333,0.7,0.0,0.0,0.0,0.575,1.1222222222222222,16.869999999999997,0.33164387657802297
USR_50AC5856,0.43244147382243714,0.43244147382243714,0.02912621359223301,4.255218386974113,0.7423248256635574,1.4352720040416982,6.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0833333333333335,3113.3933333333334,0.02702702702702703,0.48,0.7,0.0,0.0,0.0,0.425,1.122222222222222,16.844,0.3067418522919894
USR_50B41D00,0.5044952294859321,0.5044952294859321,0.044444444444444446,1.2250734180917846,0.676711988960003,0.314304868879453,7.0,7.0,1.0,1.0,1.0,1.0,0.0,6.0,5419.535833333332,0.05555555555555555,0.2857142857142857,0.7,0.0,0.0,0.0,0.725,0.9888888888888892,18.793,0.42801533016454274
USR_50B8873A,0.40238789548830906,0.40238789548830906,0.06060606060606061,4.927384935370169,1.1198901383553799,2.038319307848876,4.0,4.0,1.0,1.0,1.0,1.0,0.0,6.583333333333333,6382.762500000001,0.06329113924050633,0.43636363636363634,0.0,17.166666666666668,-0.24508307072512375,1.0,0.7,0.39999999999999997,17.041999999999998,0.6696624336813821
USR_50C20E6D,0.5014267709181607,0.5014267709181607,0.045454545454545456,4.654160345158257,0.8580502011641282,1.4153461907074845,7.0,7.0,1.0,1.0,1.0,1.0,0.0,3.8333333333333335,4205.671666666666,0.0,0.4838709677419355,0.7,0.0,0.0,0.0,0.875,0.2777777777777778,17.629,0.5448829264362155
USR_50C57B50,0.5076057845781822,0.5076057845781822,0.024390243902439025,4.886430922255032,0.8973240068638224,2.30607744635375,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.775,1.2111111111111112,8.698,0.35064836760804086
USR_50C8F92B,0.4381603547547652,0.4381603547547652,0.0,0.0,1.2112601782071453,0.24855486070085173,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03528972722111237,1.0,0.7,0.6222222222222222,16.874000000000002,0.7310448510287786
USR_50D6F5E4,0.07772588722239782,0.033862943611198904,0.3333333333333333,2.3511741283654852,3.0,0.42038842679497274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.416666666666667,4855.399166666667,0.018867924528301886,0.4722222222222222,0.7,0.0,0.0,0.0,0.7,0.6222222222222222,17.592999999999996,0.4884595520162415
USR_50F059C8,0.44119552474960066,0.44119552474960066,0.03125,1.3673805133829726,0.9552171574718602,0.2640461781376395,6.0,6.0,1.0,1.0,1.0,1.0,0.0,2.75,2729.3250000000003,0.030303030303030304,0.7368421052631579,0.7,0.0,0.0,0.0,0.925,0.4555555555555555,8.899000000000001,0.39524128333766495
USR_50F3336E,0.3606236560346022,0.3606236560346022,0.02631578947368421,1.4250489467514837,1.5004391157759505,0.21629059765711398,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,501.3025,0.0,0.25,0.7,0.0,0.0,0.0,0.75,0.8888888888888888,8.071,0.3723785772144569
USR_50F3FBE6,0.4761725155865437,0.4761725155865437,0.025423728813559324,0.9695120441002142,0.5295082310976535,0.2937402188210566,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.6666666666666667,1952.7666666666664,0.0,0.8181818181818182,0.7,0.0,0.0,0.0,0.725,1.4333333333333333,7.697,0.5836172162005756
USR_50FEB3A6,0.5027856286349613,0.5027856286349613,0.03669724770642202,4.147850107509181,0.6989616609171282,1.3703693479880654,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0833333333333333,1167.4816666666666,0.07692307692307693,0.625,0.7,0.0,0.0,0.0,0.7,0.6222222222222222,17.205,0.3143063826222706
USR_51049845,0.5769958782994251,0.5769958782994251,0.0,0.0,0.6837037586529926,0.2649688488075119,9.0,9.0,1.0,1.0,1.0,1.0,0.0,6.25,5751.5425000000005,0.05333333333333334,0.3888888888888889,0.7,0.0,0.0,0.0,0.8,1.2888888888888888,8.210999999999999,0.6427455492389123
USR_5108E178,0.09158883083359672,0.04079441541679836,0.2857142857142857,2.6834744897157496,2.512821592658999,0.5132242762323724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.916666666666667,6111.484166666666,0.028169014084507043,0.33962264150943394,0.7,0.0,0.0,0.0,0.625,0.9444444444444444,16.310999999999996,0.3598144462221002
USR_5111521A,0.4262395327337925,0.4262395327337925,0.0423728813559322,5.138756536178727,0.7683311284723431,2.902217902353635,5.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,4172.5725,0.020833333333333332,0.2631578947368421,0.7,0.0,0.0,0.0,0.65,1.3777777777777778,18.338999999999995,0.4800440338577433
USR_51123159,0.5392651464043545,0.5392651464043545,0.037383177570093455,4.386673857147285,0.6936425178628294,0.986403462015009,9.0,9.0,1.0,1.0,1.0,1.0,0.0,6.5,6763.2175,0.07692307692307693,0.3,0.7,0.0,0.0,0.0,0.9,0.48888888888888893,9.636000000000001,0.4969760701237538
USR_511C99D6,0.4368139910350155,0.4368139910350155,0.09090909090909091,4.240110299526813,1.3219372082944445,0.8460352999564733,5.0,5.0,1.0,1.0,1.0,1.0,0.0,2.1666666666666665,2152.6116666666667,0.07692307692307693,0.625,0.7,0.0,0.0,0.0,0.65,0.7111111111111111,18.698,0.8535932003723863
USR_513155BF,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,7.0,6985.175833333334,0.03571428571428571,0.2923076923076923,0.7,0.0,0.0,0.0,0.575,0.6777777777777777,18.186,0.5923556515805767
USR_51317001,0.09969813299576001,0.04484906649788001,0.09090909090909091,5.327081258607903,1.8896969995864654,0.6242931313866199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.833333333333333,5598.962500000001,0.06896551724137931,0.28888888888888886,0.7,0.0,0.0,0.0,0.925,0.8999999999999999,9.279,0.3835680263118858
USR_513377E9,0.5971969024757622,0.5971969024757622,0.02564102564102564,5.978335397828527,0.4057016989178589,1.5019915951174905,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.675,0.6777777777777777,17.985,0.64137412704402
USR_5133AE1D,0.27204648893821376,0.27204648893821376,0.019230769230769232,8.747908472907282,1.8230200656016073,1.9422513074430392,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2886.183333333334,0.027777777777777776,0.7142857142857143,0.0,14.416666666666666,-0.6804029964390929,1.0,0.65,0.9333333333333333,18.74,0.3848227503554577
USR_5137E42C,0.11089044875446846,0.05044522437723423,0.05,4.092286578258743,1.7530229023762973,0.7482695040862429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.75,7188.249166666668,0.04938271604938271,0.44642857142857145,0.7,0.0,0.0,0.0,0.975,0.09999999999999999,7.859,0.42932372819694703
USR_51419B9E,0.3609661237599859,0.3609661237599859,0.0,0.0,1.554150333618693,0.2590002143009575,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.75,1.1111111111111112,17.008000000000003,0.4178189757239917
USR_5147AE25,0.4099227140186499,0.4099227140186499,0.025974025974025976,4.141442114928492,1.0580490162543708,1.3471980347070047,5.0,5.0,1.0,1.0,1.0,1.0,0.0,7.75,7481.195833333332,0.03225806451612903,0.4090909090909091,1.0,0.0,-0.3760047544024142,1.0,1.0,0.0,9.159,0.3768003062104117
USR_515AA774,0.37637986048502015,0.37637986048502015,0.03571428571428571,3.9515004350888825,1.1512916658428465,2.3568096299790326,4.0,4.0,1.0,1.0,1.0,1.0,0.0,7.5,8314.134166666667,0.08888888888888889,0.40625,0.7,0.0,0.0,0.0,0.7,1.0666666666666669,17.762,0.4872324777032131
USR_51706054,0.32588749108522325,0.32588749108522325,0.024390243902439025,2.6748684200496973,1.6865844784488813,1.1916422275736551,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.75,1.1111111111111112,21.151,0.275233464650282
USR_517A2F90,0.4176380113619913,0.4176380113619913,0.028985507246376812,5.695007623780152,1.306118196998066,1.3939371198008177,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.25,277.19083333333333,0.3333333333333333,0.0,0.7,0.0,0.0,0.0,0.725,0.7666666666666666,17.099,0.3304083184527194
USR_5184C8A6,0.3740803315929731,0.3740803315929731,0.010526315789473684,0.6033250996812412,0.891761050444825,0.33961634511294064,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.5,283.6141666666667,0.16666666666666666,0.2,0.7,0.0,0.0,0.0,0.7,1.288888888888889,18.029999999999998,0.35119361654659664
USR_518934A3,0.7063246414384007,0.7063246414384007,0.06666666666666667,3.7148608425036365,0.45587571886023065,1.685426921284598,11.0,11.0,1.0,1.0,1.0,1.0,0.0,6.666666666666667,7006.5858333333335,0.0375,0.45454545454545453,0.7,0.0,0.0,0.0,0.925,0.23333333333333334,9.196000000000002,0.5071139809821946
USR_51AE0FE0,0.6083736369618008,0.6083736369618008,0.0136986301369863,1.0398431024666888,0.4699382503585271,0.2769006711789457,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.25,236.45583333333332,0.0,0.0,0.7,0.0,0.0,0.0,0.6,1.3777777777777778,22.073,0.3474257038863288
USR_51B400B9,0.5291356390750177,0.5291356390750177,0.041666666666666664,4.794702970974675,0.733979370528516,1.9570606821060192,8.0,8.0,1.0,1.0,1.0,1.0,0.0,2.9166666666666665,2841.8675000000003,0.05714285714285714,0.34615384615384615,0.0,13.75,1.0,1.0,0.65,0.9333333333333333,18.577999999999996,0.35232596413651013
USR_51B4295B,0.43267715517417654,0.43267715517417654,0.023809523809523808,1.0481992048012045,1.08398798434164,0.25597368150236954,5.0,5.0,1.0,1.0,1.0,1.0,0.0,4.833333333333333,4923.438333333333,0.10344827586206896,0.8125,0.7,0.0,0.0,0.0,0.725,0.5444444444444444,18.131999999999998,0.582533362323856
USR_51BB0327,0.2848432793928979,0.2848432793928979,0.06976744186046512,3.818017674643469,1.3597716285651351,1.7880573344824966,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,193.04083333333332,0.0,0.0,0.7,0.0,0.0,0.0,0.725,0.9888888888888889,16.362000000000002,0.5954178239079632
USR_51BB4305,0.570409842894124,0.570409842894124,0.010752688172043012,1.363631289157074,0.3493901757684525,0.4982502870496649,9.0,9.0,1.0,1.0,1.0,1.0,0.0,8.166666666666666,8169.749999999999,0.05102040816326531,0.3424657534246575,1.0,0.0,1.0,1.0,0.6,0.48888888888888893,17.101000000000003,0.6239510541990121
USR_51C0C3DA,0.6137526465504812,0.6137526465504812,0.02054794520547945,5.5216240781562895,0.5632876514913959,1.2189731141577265,11.0,11.0,1.0,1.0,1.0,1.0,0.0,6.333333333333333,6248.9425,0.039473684210526314,0.4339622641509434,1.0,0.0,-0.07497057965346944,1.0,0.675,1.1222222222222222,17.614,0.7140591174287614
USR_51C22ECE,0.5130999250530112,0.5130999250530112,0.02054794520547945,0.9705670684629546,0.4953196686736836,0.3789421775615158,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,524.9241666666667,0.0,0.25,0.7,0.0,0.0,0.0,0.4,0.2666666666666667,20.756,0.35381732359027324
USR_51D2EA09,0.10780743515792329,0.04890371757896164,0.058823529411764705,3.3730138731191146,1.5769116460852266,0.655846468372696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,629.0625,0.125,1.6666666666666667,0.7,0.0,0.0,0.0,0.65,0.48888888888888893,18.946999999999996,0.8679440651494394
USR_51F09069,0.2779114099769369,0.2779114099769369,0.030303030303030304,1.3103374593339814,1.793056534734752,0.2738149269243038,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.1666666666666667,1013.9908333333333,0.07142857142857142,0.2727272727272727,0.7,0.0,0.0,0.0,0.825,1.1222222222222222,10.062000000000001,0.4836952820033424
